DEP_DELAY,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
22.0,33.0,0,9.0,0.0,2017-09-06 18:21:00
6.0,-6.0,0,0.0,0.0,2017-09-06 17:41:00
22.0,13.0,0,0.0,0.0,2017-09-06 06:22:00
11.0,35.0,0,1.0,0.0,2017-09-06 17:31:00
-6.0,-11.0,0,0.0,0.0,2017-09-06 10:14:00
-2.0,-4.0,0,0.0,0.0,2017-09-07 06:08:00
-5.0,-16.0,0,0.0,0.0,2017-09-07 17:54:00
-1.0,-7.0,0,0.0,0.0,2017-09-07 05:59:00
-5.0,-2.0,0,0.0,0.0,2017-09-07 10:15:00
-10.0,-25.0,0,0.0,0.0,2017-09-07 06:20:00
-8.0,-17.0,0,0.0,0.0,2017-09-07 17:12:00
0.0,-3.0,0,0.0,0.0,2017-09-08 06:10:00
-6.0,-24.0,0,0.0,0.0,2017-09-08 17:53:00
-7.0,-15.0,0,0.0,0.0,2017-09-08 12:43:00
-24.0,-30.0,0,0.0,0.0,2017-09-08 17:11:00
-3.0,11.0,0,0.0,0.0,2017-09-08 05:57:00
-4.0,4.0,0,0.0,0.0,2017-09-08 06:26:00
-4.0,13.0,0,0.0,0.0,2017-09-08 10:16:00
-13.0,5.0,0,0.0,0.0,2017-09-08 17:07:00
-1.0,2.0,0,0.0,0.0,2017-09-09 06:44:00
-10.0,-23.0,0,0.0,0.0,2017-09-09 13:50:00
-9.0,-12.0,0,0.0,0.0,2017-09-09 17:11:00
-11.0,-23.0,0,0.0,0.0,2017-09-09 17:24:00
-10.0,-8.0,0,0.0,0.0,2017-09-09 09:20:00
-1.0,6.0,0,0.0,0.0,2017-09-09 06:29:00
-5.0,-18.0,0,0.0,0.0,2017-09-10 06:05:00
0.0,-11.0,0,0.0,0.0,2017-09-10 17:59:00
-6.0,-15.0,0,0.0,0.0,2017-09-10 12:44:00
2.0,-5.0,0,0.0,0.0,2017-09-10 11:52:00
-9.0,-8.0,0,0.0,0.0,2017-09-10 06:21:00
7.0,9.0,0,0.0,0.0,2017-09-10 17:27:00
0.0,-9.0,0,0.0,0.0,2017-09-11 06:10:00
-3.0,0.0,0,0.0,0.0,2017-09-11 12:56:00
32.0,35.0,0,32.0,0.0,2017-09-11 17:52:00
-8.0,-11.0,0,0.0,0.0,2017-09-11 12:32:00
4.0,-7.0,0,0.0,0.0,2017-09-11 10:24:00
10.0,3.0,0,0.0,0.0,2017-09-11 06:40:00
3.0,6.0,0,0.0,0.0,2017-09-12 06:13:00
-11.0,-10.0,0,0.0,0.0,2017-09-12 17:48:00
-8.0,0.0,0,0.0,0.0,2017-09-12 12:42:00
-11.0,-20.0,0,0.0,0.0,2017-09-12 12:29:00
-7.0,-11.0,0,0.0,0.0,2017-09-12 10:13:00
-3.0,-7.0,0,0.0,0.0,2017-09-12 17:17:00
-2.0,-1.0,0,0.0,0.0,2017-09-12 06:28:00
-2.0,-12.0,0,0.0,0.0,2017-09-13 06:08:00
-13.0,-11.0,0,0.0,0.0,2017-09-13 12:37:00
-8.0,-17.0,0,0.0,0.0,2017-09-13 17:51:00
-4.0,14.0,0,0.0,0.0,2017-09-13 12:36:00
13.0,12.0,0,0.0,0.0,2017-09-13 17:33:00
-6.0,-2.0,0,0.0,0.0,2017-09-13 06:24:00
-10.0,-13.0,0,0.0,0.0,2017-09-13 05:50:00
19.0,13.0,0,0.0,0.0,2017-09-13 17:54:00
-5.0,-12.0,0,0.0,0.0,2017-09-13 10:15:00
-1.0,-6.0,0,0.0,0.0,2017-09-14 06:09:00
2.0,-3.0,0,0.0,0.0,2017-09-14 12:52:00
-5.0,-14.0,0,0.0,0.0,2017-09-14 17:54:00
35.0,20.0,0,0.0,0.0,2017-09-14 18:10:00
-7.0,-15.0,0,0.0,0.0,2017-09-14 05:53:00
-7.0,-11.0,0,0.0,0.0,2017-09-14 12:33:00
-4.0,6.0,0,0.0,0.0,2017-09-14 06:26:00
18.0,8.0,0,0.0,0.0,2017-09-14 17:38:00
81.0,81.0,0,0.0,0.0,2017-09-14 11:41:00
-1.0,-15.0,0,0.0,0.0,2017-09-15 06:09:00
-9.0,-15.0,0,0.0,0.0,2017-09-15 12:41:00
1.0,2.0,0,0.0,0.0,2017-09-15 18:00:00
-1.0,-1.0,0,0.0,0.0,2017-09-15 05:59:00
-14.0,-25.0,0,0.0,0.0,2017-09-15 12:26:00
10.0,-2.0,0,0.0,0.0,2017-09-15 17:45:00
-2.0,-15.0,0,0.0,0.0,2017-09-15 10:18:00
-3.0,-11.0,0,0.0,0.0,2017-09-15 17:17:00
-6.0,-10.0,0,0.0,0.0,2017-09-15 06:24:00
-3.0,-7.0,0,0.0,0.0,2017-09-16 06:42:00
-4.0,-6.0,0,0.0,0.0,2017-09-16 13:56:00
-5.0,-7.0,0,0.0,0.0,2017-09-16 17:30:00
-7.0,-14.0,0,0.0,0.0,2017-09-16 09:08:00
44.0,23.0,0,0.0,0.0,2017-09-16 18:04:00
-6.0,-24.0,0,0.0,0.0,2017-09-16 06:24:00
-5.0,-20.0,0,0.0,0.0,2017-09-17 06:05:00
-11.0,-18.0,0,0.0,0.0,2017-09-17 12:39:00
-2.0,-6.0,0,0.0,0.0,2017-09-17 17:57:00
1.0,-8.0,0,0.0,0.0,2017-09-17 11:51:00
-3.0,-11.0,0,0.0,0.0,2017-09-17 06:27:00
-5.0,3.0,0,0.0,0.0,2017-09-17 17:15:00
-6.0,-27.0,0,0.0,0.0,2017-09-18 06:04:00
-5.0,-17.0,0,0.0,0.0,2017-09-18 12:45:00
-9.0,-33.0,0,0.0,0.0,2017-09-18 17:50:00
-12.0,-14.0,0,0.0,0.0,2017-09-18 12:28:00
-5.0,-2.0,0,0.0,0.0,2017-09-18 17:15:00
-9.0,-16.0,0,0.0,0.0,2017-09-18 10:11:00
-5.0,-1.0,0,0.0,0.0,2017-09-18 06:25:00
-7.0,-25.0,0,0.0,0.0,2017-09-19 06:03:00
-6.0,-10.0,0,0.0,0.0,2017-09-19 12:44:00
-9.0,-22.0,0,0.0,0.0,2017-09-19 17:50:00
27.0,26.0,0,0.0,0.0,2017-09-19 13:07:00
1.0,0.0,0,0.0,0.0,2017-09-19 10:21:00
-9.0,3.0,0,0.0,0.0,2017-09-19 17:11:00
237.0,234.0,0,234.0,0.0,2017-09-19 10:27:00
-4.0,-24.0,0,0.0,0.0,2017-09-20 06:06:00
-6.0,-25.0,0,0.0,0.0,2017-09-20 17:53:00
-10.0,-12.0,0,0.0,0.0,2017-09-20 12:40:00
-5.0,2.0,0,0.0,0.0,2017-09-20 12:35:00
-10.0,-30.0,0,0.0,0.0,2017-09-20 10:10:00
-11.0,-15.0,0,0.0,0.0,2017-09-20 17:09:00
-15.0,-31.0,0,0.0,0.0,2017-09-20 06:15:00
1.0,-17.0,0,0.0,0.0,2017-09-21 06:11:00
-5.0,-21.0,0,0.0,0.0,2017-09-21 12:45:00
2.0,-8.0,0,0.0,0.0,2017-09-21 18:01:00
2.0,-12.0,0,0.0,0.0,2017-09-21 17:37:00
-5.0,-18.0,0,0.0,0.0,2017-09-21 05:55:00
-11.0,-30.0,0,0.0,0.0,2017-09-21 06:19:00
-5.0,-6.0,0,0.0,0.0,2017-09-21 12:35:00
-1.0,-18.0,0,0.0,0.0,2017-09-21 17:19:00
-5.0,-22.0,0,0.0,0.0,2017-09-21 10:15:00
-4.0,-23.0,0,0.0,0.0,2017-09-22 06:06:00
3.0,-13.0,0,0.0,0.0,2017-09-22 18:02:00
-7.0,-11.0,0,0.0,0.0,2017-09-22 12:43:00
-6.0,-10.0,0,0.0,0.0,2017-09-22 05:54:00
-12.0,-32.0,0,0.0,0.0,2017-09-22 12:28:00
-5.0,-13.0,0,0.0,0.0,2017-09-22 17:30:00
-4.0,-8.0,0,0.0,0.0,2017-09-22 06:26:00
-9.0,-30.0,0,0.0,0.0,2017-09-22 10:11:00
1.0,-14.0,0,0.0,0.0,2017-09-22 17:21:00
-4.0,-18.0,0,0.0,0.0,2017-09-23 06:41:00
-10.0,-22.0,0,0.0,0.0,2017-09-23 13:50:00
-12.0,-9.0,0,0.0,0.0,2017-09-23 09:03:00
-3.0,-14.0,0,0.0,0.0,2017-09-23 17:32:00
-8.0,-9.0,0,0.0,0.0,2017-09-23 17:12:00
5.0,10.0,0,0.0,0.0,2017-09-23 06:35:00
3.0,-18.0,0,0.0,0.0,2017-09-24 06:13:00
30.0,17.0,0,1.0,0.0,2017-09-24 18:29:00
1816.0,1810.0,0,1810.0,0.0,2017-09-24 19:06:00
30.0,13.0,0,0.0,0.0,2017-09-24 07:00:00
-2.0,-13.0,0,0.0,0.0,2017-09-24 11:48:00
21.0,39.0,0,12.0,0.0,2017-09-24 17:41:00
24.0,3.0,0,0.0,0.0,2017-09-25 13:14:00
19.0,5.0,0,0.0,0.0,2017-09-25 06:29:00
-7.0,-13.0,0,0.0,0.0,2017-09-25 17:52:00
-6.0,-17.0,0,0.0,0.0,2017-09-25 10:14:00
410.0,385.0,0,385.0,0.0,2017-09-25 13:20:00
-3.0,-3.0,0,0.0,0.0,2017-09-25 12:37:00
-9.0,-17.0,0,0.0,0.0,2017-09-25 17:11:00
-4.0,-20.0,0,0.0,0.0,2017-09-26 06:06:00
11.0,-3.0,0,0.0,0.0,2017-09-26 13:01:00
-10.0,-28.0,0,0.0,0.0,2017-09-26 17:49:00
59.0,56.0,0,0.0,0.0,2017-09-26 13:39:00
-10.0,-24.0,0,0.0,0.0,2017-09-26 06:20:00
0.0,-10.0,0,0.0,0.0,2017-09-26 10:20:00
-10.0,-16.0,0,0.0,0.0,2017-09-26 17:10:00
-5.0,-29.0,0,0.0,0.0,2017-09-27 06:05:00
-7.0,-25.0,0,0.0,0.0,2017-09-27 12:43:00
-2.0,-23.0,0,0.0,0.0,2017-09-27 17:57:00
-12.0,-14.0,0,0.0,0.0,2017-09-27 12:28:00
-2.0,-13.0,0,0.0,0.0,2017-09-27 10:18:00
-14.0,-19.0,0,0.0,0.0,2017-09-27 06:16:00
3.0,2.0,0,0.0,0.0,2017-09-27 17:23:00
11.0,7.0,0,0.0,0.0,2017-09-28 06:21:00
-7.0,-25.0,0,0.0,0.0,2017-09-28 17:52:00
-8.0,-6.0,0,0.0,0.0,2017-09-28 17:27:00
-4.0,-1.0,0,0.0,0.0,2017-09-28 05:56:00
6.0,3.0,0,0.0,0.0,2017-09-28 06:36:00
2.0,5.0,0,0.0,0.0,2017-09-28 12:42:00
-8.0,-12.0,0,0.0,0.0,2017-09-28 17:12:00
-10.0,-10.0,0,0.0,0.0,2017-09-28 10:10:00
17.0,5.0,0,0.0,0.0,2017-09-29 06:27:00
7.0,5.0,0,0.0,0.0,2017-09-29 18:06:00
-9.0,-17.0,0,0.0,0.0,2017-09-29 12:41:00
1.0,2.0,0,0.0,0.0,2017-09-29 06:01:00
-7.0,0.0,0,0.0,0.0,2017-09-29 12:33:00
-1.0,6.0,0,0.0,0.0,2017-09-29 17:34:00
-10.0,13.0,0,0.0,0.0,2017-09-29 17:10:00
-9.0,-4.0,0,0.0,0.0,2017-09-29 06:21:00
-3.0,4.0,0,0.0,0.0,2017-09-29 10:17:00
-1.0,-2.0,0,0.0,0.0,2017-09-30 06:44:00
-4.0,-18.0,0,0.0,0.0,2017-09-30 13:56:00
-9.0,-5.0,0,0.0,0.0,2017-09-30 09:06:00
-7.0,-20.0,0,0.0,0.0,2017-09-30 17:28:00
-2.0,-4.0,0,0.0,0.0,2017-09-30 17:18:00
-5.0,0.0,0,0.0,0.0,2017-09-30 06:25:00
-2.0,-5.0,0,0.0,0.0,2017-10-01 05:58:00
-6.0,-11.0,0,0.0,0.0,2017-10-01 12:49:00
1.0,-3.0,0,0.0,0.0,2017-10-01 18:01:00
6.0,-7.0,0,0.0,0.0,2017-10-01 12:46:00
87.0,83.0,0,83.0,0.0,2017-10-01 18:47:00
-1.0,-15.0,0,0.0,0.0,2017-10-01 17:34:00
-8.0,-4.0,0,0.0,0.0,2017-10-01 06:22:00
-4.0,-9.0,0,0.0,0.0,2017-10-02 05:56:00
-3.0,37.0,0,0.0,0.0,2017-10-02 12:52:00
-7.0,-16.0,0,0.0,0.0,2017-10-02 17:52:00
-10.0,-21.0,0,0.0,0.0,2017-10-02 12:30:00
-6.0,-9.0,0,0.0,0.0,2017-10-02 05:54:00
-3.0,-16.0,0,0.0,0.0,2017-10-02 17:32:00
-8.0,-8.0,0,0.0,0.0,2017-10-02 06:22:00
-10.0,-27.0,0,0.0,0.0,2017-10-02 10:10:00
-5.0,2.0,0,0.0,0.0,2017-10-02 17:15:00
4.0,2.0,0,0.0,0.0,2017-10-03 06:04:00
-7.0,-25.0,0,0.0,0.0,2017-10-03 17:52:00
-8.0,-18.0,0,0.0,0.0,2017-10-03 12:47:00
-3.0,-20.0,0,0.0,0.0,2017-10-03 17:32:00
-4.0,-21.0,0,0.0,0.0,2017-10-03 12:36:00
-10.0,-13.0,0,0.0,0.0,2017-10-03 05:50:00
-6.0,-25.0,0,0.0,0.0,2017-10-03 10:14:00
-15.0,-34.0,0,0.0,0.0,2017-10-03 17:05:00
-10.0,-21.0,0,0.0,0.0,2017-10-03 06:20:00
107.0,102.0,0,102.0,0.0,2017-10-04 07:47:00
13.0,19.0,0,0.0,0.0,2017-10-04 18:12:00
-3.0,-12.0,0,0.0,0.0,2017-10-04 12:52:00
-7.0,7.0,0,0.0,0.0,2017-10-04 12:33:00
-3.0,-12.0,0,0.0,0.0,2017-10-04 17:32:00
-6.0,3.0,0,0.0,0.0,2017-10-04 05:54:00
13.0,-3.0,0,0.0,0.0,2017-10-04 17:33:00
230.0,219.0,0,219.0,0.0,2017-10-04 10:20:00
12.0,1.0,0,0.0,0.0,2017-10-04 10:32:00
-1.0,-6.0,0,0.0,0.0,2017-10-05 05:59:00
-3.0,-10.0,0,0.0,0.0,2017-10-05 12:52:00
16.0,-1.0,0,0.0,0.0,2017-10-05 18:15:00
-5.0,2.0,0,0.0,0.0,2017-10-05 17:30:00
-6.0,-2.0,0,0.0,0.0,2017-10-05 12:34:00
-1.0,-2.0,0,0.0,0.0,2017-10-05 05:59:00
-13.0,-25.0,0,0.0,0.0,2017-10-05 06:17:00
0.0,20.0,0,0.0,0.0,2017-10-05 17:20:00
-3.0,-15.0,0,0.0,0.0,2017-10-05 10:17:00
-3.0,-9.0,0,0.0,0.0,2017-10-06 05:57:00
-3.0,2.0,0,0.0,0.0,2017-10-06 12:52:00
10.0,22.0,0,9.0,0.0,2017-10-06 18:09:00
-11.0,-8.0,0,0.0,0.0,2017-10-06 05:49:00
-1.0,3.0,0,0.0,0.0,2017-10-06 17:34:00
-6.0,-11.0,0,0.0,0.0,2017-10-06 12:34:00
-12.0,26.0,0,0.0,0.0,2017-10-06 06:18:00
-1.0,16.0,0,0.0,0.0,2017-10-06 17:19:00
-10.0,4.0,0,0.0,0.0,2017-10-06 10:10:00
-3.0,-4.0,0,0.0,0.0,2017-10-07 06:42:00
-6.0,-11.0,0,0.0,0.0,2017-10-07 13:54:00
-13.0,-17.0,0,0.0,0.0,2017-10-07 17:22:00
107.0,96.0,0,0.0,0.0,2017-10-07 19:07:00
-5.0,-12.0,0,0.0,0.0,2017-10-07 09:00:00
-7.0,-19.0,0,0.0,0.0,2017-10-07 06:23:00
-4.0,-5.0,0,0.0,0.0,2017-10-08 05:56:00
-9.0,0.0,0,0.0,0.0,2017-10-08 17:51:00
0.0,14.0,0,0.0,0.0,2017-10-08 12:55:00
-3.0,-10.0,0,0.0,0.0,2017-10-08 17:32:00
-4.0,-16.0,0,0.0,0.0,2017-10-08 12:36:00
79.0,67.0,0,0.0,0.0,2017-10-08 18:39:00
-6.0,-8.0,0,0.0,0.0,2017-10-08 06:24:00
29.0,30.0,0,29.0,0.0,2017-10-09 06:29:00
88.0,91.0,0,2.0,0.0,2017-10-09 19:27:00
216.0,214.0,0,10.0,0.0,2017-10-09 16:31:00
3.0,4.0,0,0.0,0.0,2017-10-09 17:33:00
159.0,137.0,0,0.0,0.0,2017-10-09 20:14:00
66.0,47.0,0,0.0,0.0,2017-10-09 13:46:00
11.0,18.0,0,0.0,11.0,2017-10-09 06:11:00
4.0,-3.0,0,0.0,0.0,2017-10-09 10:24:00
20.0,6.0,0,0.0,0.0,2017-10-09 06:50:00
11.0,26.0,0,11.0,0.0,2017-10-10 06:11:00
-4.0,-12.0,0,0.0,0.0,2017-10-10 17:55:00
-5.0,-13.0,0,0.0,0.0,2017-10-10 12:50:00
9.0,11.0,0,0.0,0.0,2017-10-10 10:29:00
45.0,33.0,0,0.0,0.0,2017-10-10 13:25:00
27.0,8.0,0,0.0,0.0,2017-10-10 18:02:00
231.0,219.0,0,219.0,0.0,2017-10-10 09:51:00
-9.0,2.0,0,0.0,0.0,2017-10-10 17:21:00
-3.0,4.0,0,0.0,0.0,2017-10-10 06:27:00
-3.0,-9.0,0,0.0,0.0,2017-10-11 05:57:00
-5.0,-16.0,0,0.0,0.0,2017-10-11 12:50:00
-4.0,7.0,0,0.0,0.0,2017-10-11 17:55:00
-5.0,-13.0,0,0.0,0.0,2017-10-11 12:35:00
-4.0,-10.0,0,0.0,0.0,2017-10-11 05:56:00
41.0,40.0,0,0.0,0.0,2017-10-11 18:16:00
-9.0,4.0,0,0.0,0.0,2017-10-11 10:11:00
9.0,24.0,0,0.0,0.0,2017-10-11 17:39:00
-2.0,15.0,0,0.0,0.0,2017-10-11 06:28:00
-2.0,-5.0,0,0.0,0.0,2017-10-12 05:58:00
1096.0,1098.0,0,1096.0,0.0,2017-10-12 07:11:00
39.0,27.0,0,0.0,0.0,2017-10-12 18:38:00
103.0,93.0,0,0.0,0.0,2017-10-12 14:23:00
-10.0,-9.0,0,0.0,0.0,2017-10-12 05:50:00
0.0,-3.0,0,0.0,0.0,2017-10-12 17:35:00
60.0,55.0,0,0.0,0.0,2017-10-12 11:20:00
-2.0,-2.0,0,0.0,0.0,2017-10-12 17:28:00
-5.0,3.0,0,0.0,0.0,2017-10-12 06:25:00
1.0,8.0,0,0.0,0.0,2017-10-13 06:01:00
-4.0,-9.0,0,0.0,0.0,2017-10-13 12:51:00
118.0,107.0,0,0.0,0.0,2017-10-13 19:57:00
24.0,13.0,0,0.0,0.0,2017-10-13 17:59:00
-9.0,-16.0,0,0.0,0.0,2017-10-13 10:11:00
75.0,60.0,0,0.0,0.0,2017-10-13 13:55:00
-5.0,-16.0,0,0.0,0.0,2017-10-13 06:25:00
-5.0,-2.0,0,0.0,0.0,2017-10-13 05:55:00
-8.0,-16.0,0,0.0,0.0,2017-10-13 17:22:00
0.0,1.0,0,0.0,0.0,2017-10-14 06:45:00
-9.0,-17.0,0,0.0,0.0,2017-10-14 13:51:00
17.0,11.0,0,0.0,0.0,2017-10-14 17:52:00
-10.0,-23.0,0,0.0,0.0,2017-10-14 08:55:00
-14.0,17.0,0,0.0,0.0,2017-10-14 06:16:00
323.0,317.0,0,232.0,0.0,2017-10-14 22:43:00
-3.0,-14.0,0,0.0,0.0,2017-10-15 05:57:00
0.0,9.0,0,0.0,0.0,2017-10-15 18:00:00
-5.0,-7.0,0,0.0,0.0,2017-10-15 12:50:00
6.0,0.0,0,0.0,0.0,2017-10-15 12:46:00
-2.0,-12.0,0,0.0,0.0,2017-10-15 17:18:00
261.0,0.0,0,0.0,0.0,2017-10-15 10:51:00
20.0,7.0,0,0.0,0.0,2017-10-15 17:55:00
0.0,1.0,0,0.0,0.0,2017-10-16 06:00:00
-6.0,-5.0,0,0.0,0.0,2017-10-16 12:49:00
-10.0,-5.0,0,0.0,0.0,2017-10-16 17:49:00
4.0,3.0,0,0.0,0.0,2017-10-16 17:39:00
-2.0,6.0,0,0.0,0.0,2017-10-16 05:58:00
-11.0,-5.0,0,0.0,0.0,2017-10-16 12:29:00
13.0,9.0,0,0.0,0.0,2017-10-16 06:43:00
-9.0,-20.0,0,0.0,0.0,2017-10-16 17:21:00
-13.0,-11.0,0,0.0,0.0,2017-10-16 10:07:00
-5.0,-5.0,0,0.0,0.0,2017-10-17 05:55:00
-5.0,-7.0,0,0.0,0.0,2017-10-17 17:54:00
9.0,-1.0,0,0.0,0.0,2017-10-17 13:04:00
-2.0,-16.0,0,0.0,0.0,2017-10-17 05:58:00
24.0,9.0,0,0.0,0.0,2017-10-17 17:59:00
2.0,-1.0,0,0.0,0.0,2017-10-17 12:42:00
-1.0,0.0,0,0.0,0.0,2017-10-17 10:19:00
-5.0,-30.0,0,0.0,0.0,2017-10-17 17:25:00
-4.0,-3.0,0,0.0,0.0,2017-10-17 06:26:00
0.0,-3.0,0,0.0,0.0,2017-10-18 06:00:00
-8.0,-12.0,0,0.0,0.0,2017-10-18 17:51:00
-2.0,-5.0,0,0.0,0.0,2017-10-18 12:53:00
-8.0,-4.0,0,0.0,0.0,2017-10-18 17:27:00
-5.0,-24.0,0,0.0,0.0,2017-10-18 12:35:00
-11.0,-4.0,0,0.0,0.0,2017-10-18 05:49:00
-7.0,-26.0,0,0.0,0.0,2017-10-18 10:13:00
-9.0,-16.0,0,0.0,0.0,2017-10-18 06:21:00
-17.0,-34.0,0,0.0,0.0,2017-10-18 17:13:00
-3.0,-10.0,0,0.0,0.0,2017-10-19 05:57:00
6.0,3.0,0,0.0,0.0,2017-10-19 18:05:00
-1.0,-17.0,0,0.0,0.0,2017-10-19 12:54:00
-4.0,-10.0,0,0.0,0.0,2017-10-19 17:31:00
-10.0,-4.0,0,0.0,0.0,2017-10-19 17:20:00
-5.0,-14.0,0,0.0,0.0,2017-10-19 05:55:00
-7.0,2.0,0,0.0,0.0,2017-10-19 12:33:00
-7.0,-16.0,0,0.0,0.0,2017-10-19 10:13:00
-10.0,-24.0,0,0.0,0.0,2017-10-19 06:20:00
3.0,6.0,0,0.0,0.0,2017-10-20 06:03:00
-9.0,-15.0,0,0.0,0.0,2017-10-20 12:46:00
9.0,14.0,0,0.0,0.0,2017-10-20 18:08:00
-8.0,-10.0,0,0.0,0.0,2017-10-20 12:32:00
-3.0,-16.0,0,0.0,0.0,2017-10-20 17:32:00
-4.0,-7.0,0,0.0,0.0,2017-10-20 05:56:00
-2.0,-8.0,0,0.0,0.0,2017-10-20 06:28:00
-5.0,-15.0,0,0.0,0.0,2017-10-20 17:25:00
-4.0,-18.0,0,0.0,0.0,2017-10-20 10:16:00
0.0,-9.0,0,0.0,0.0,2017-10-21 06:45:00
-2.0,-19.0,0,0.0,0.0,2017-10-21 13:58:00
-7.0,-15.0,0,0.0,0.0,2017-10-21 08:58:00
-4.0,-20.0,0,0.0,0.0,2017-10-21 17:31:00
3.0,-14.0,0,0.0,0.0,2017-10-21 17:23:00
35.0,23.0,0,0.0,0.0,2017-10-21 07:05:00
-1.0,-1.0,0,0.0,0.0,2017-10-22 05:59:00
-7.0,-2.0,0,0.0,0.0,2017-10-22 12:48:00
-5.0,-3.0,0,0.0,0.0,2017-10-22 17:55:00
-9.0,0.0,0,0.0,0.0,2017-10-22 12:31:00
-5.0,-15.0,0,0.0,0.0,2017-10-22 06:25:00
60.0,51.0,0,0.0,0.0,2017-10-22 18:20:00
-10.0,-25.0,0,0.0,0.0,2017-10-22 17:25:00
-4.0,-5.0,0,0.0,0.0,2017-10-23 05:56:00
16.0,21.0,0,0.0,0.0,2017-10-23 18:15:00
9.0,9.0,0,0.0,0.0,2017-10-23 13:04:00
40.0,27.0,0,0.0,0.0,2017-10-23 18:15:00
-6.0,-27.0,0,0.0,0.0,2017-10-23 12:34:00
-3.0,-11.0,0,0.0,0.0,2017-10-23 05:57:00
-5.0,-26.0,0,0.0,0.0,2017-10-23 06:25:00
-6.0,-19.0,0,0.0,0.0,2017-10-23 10:14:00
-13.0,-23.0,0,0.0,0.0,2017-10-23 17:17:00
-4.0,-1.0,0,0.0,0.0,2017-10-24 05:56:00
-3.0,-5.0,0,0.0,0.0,2017-10-24 12:52:00
-8.0,-1.0,0,0.0,0.0,2017-10-24 17:51:00
-6.0,-12.0,0,0.0,0.0,2017-10-24 17:29:00
-3.0,-5.0,0,0.0,0.0,2017-10-24 12:37:00
-5.0,-3.0,0,0.0,0.0,2017-10-24 05:55:00
7.0,-7.0,0,0.0,0.0,2017-10-24 17:37:00
-7.0,-14.0,0,0.0,0.0,2017-10-24 06:23:00
-3.0,-8.0,0,0.0,0.0,2017-10-24 10:17:00
-4.0,-2.0,0,0.0,0.0,2017-10-25 05:56:00
-10.0,-13.0,0,0.0,0.0,2017-10-25 17:49:00
48.0,47.0,0,0.0,0.0,2017-10-25 13:43:00
28.0,25.0,0,0.0,0.0,2017-10-25 13:08:00
-11.0,-8.0,0,0.0,0.0,2017-10-25 05:49:00
-5.0,-13.0,0,0.0,0.0,2017-10-25 17:30:00
-8.0,-15.0,0,0.0,0.0,2017-10-25 10:12:00
0.0,-16.0,0,0.0,0.0,2017-10-25 17:30:00
-10.0,-26.0,0,0.0,0.0,2017-10-25 06:20:00
-5.0,-9.0,0,0.0,0.0,2017-10-26 05:55:00
-8.0,-25.0,0,0.0,0.0,2017-10-26 12:47:00
26.0,29.0,0,0.0,0.0,2017-10-26 18:25:00
-7.0,-28.0,0,0.0,0.0,2017-10-26 05:53:00
2.0,2.0,0,0.0,0.0,2017-10-26 17:37:00
-8.0,14.0,0,0.0,0.0,2017-10-26 06:22:00
-6.0,1.0,0,0.0,0.0,2017-10-26 12:34:00
-8.0,-1.0,0,0.0,0.0,2017-10-26 17:22:00
-5.0,-6.0,0,0.0,0.0,2017-10-26 10:15:00
-3.0,-1.0,0,0.0,0.0,2017-10-27 05:57:00
-8.0,-14.0,0,0.0,0.0,2017-10-27 12:47:00
15.0,23.0,0,15.0,0.0,2017-10-27 18:14:00
19.0,8.0,0,0.0,0.0,2017-10-27 17:49:00
-7.0,2.0,0,0.0,0.0,2017-10-27 06:23:00
-9.0,-22.0,0,0.0,0.0,2017-10-27 12:31:00
-5.0,-9.0,0,0.0,0.0,2017-10-27 10:15:00
34.0,20.0,0,0.0,0.0,2017-10-27 18:09:00
-10.0,-26.0,0,0.0,0.0,2017-10-27 05:50:00
-3.0,6.0,0,0.0,0.0,2017-10-28 06:42:00
-8.0,10.0,0,0.0,0.0,2017-10-28 13:52:00
-1.0,-11.0,0,0.0,0.0,2017-10-28 17:34:00
-10.0,-18.0,0,0.0,0.0,2017-10-28 17:10:00
-8.0,-19.0,0,0.0,0.0,2017-10-28 08:57:00
-10.0,-8.0,0,0.0,0.0,2017-10-28 06:20:00
-4.0,-2.0,0,0.0,0.0,2017-10-29 05:56:00
-10.0,1.0,0,0.0,0.0,2017-10-29 17:50:00
-1.0,20.0,0,0.0,0.0,2017-10-29 12:54:00
9.0,0.0,0,0.0,0.0,2017-10-29 17:43:00
0.0,-16.0,0,0.0,0.0,2017-10-29 12:40:00
33.0,48.0,0,18.0,0.0,2017-10-29 17:51:00
-4.0,-14.0,0,0.0,0.0,2017-10-29 06:26:00
1.0,-10.0,0,0.0,0.0,2017-10-30 06:01:00
-4.0,-6.0,0,0.0,0.0,2017-10-30 12:51:00
-8.0,-11.0,0,0.0,0.0,2017-10-30 17:51:00
-7.0,-16.0,0,0.0,0.0,2017-10-30 05:53:00
-5.0,0.0,0,0.0,0.0,2017-10-30 17:13:00
-4.0,3.0,0,0.0,0.0,2017-10-30 06:26:00
-9.0,-15.0,0,0.0,0.0,2017-10-30 12:31:00
-6.0,8.0,0,0.0,0.0,2017-10-31 05:54:00
-7.0,-17.0,0,0.0,0.0,2017-10-31 12:48:00
-10.0,-16.0,0,0.0,0.0,2017-10-31 17:49:00
10.0,11.0,0,0.0,0.0,2017-10-31 12:50:00
-13.0,-16.0,0,0.0,0.0,2017-10-31 05:47:00
-7.0,1.0,0,0.0,0.0,2017-10-31 06:23:00
