Unnamed: 0,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,Full_Departure_Datetime
162374,2017-10-11,DL,19790,DL,N982AT,708,10135,1013503,30135,10397,30397,ATL,0557,-3.0,753.0,-9.0,0.0,0.0,0.0,2017-10-11 05:57:00
162692,2017-10-11,EV,20366,EV,N133EV,5371,10135,1013503,30135,10397,30397,ATL,1250,-5.0,1445.0,-16.0,0.0,0.0,0.0,2017-10-11 12:50:00
163049,2017-10-11,EV,20366,EV,N200PQ,5301,10135,1013503,30135,10397,30397,ATL,1755,-4.0,2011.0,7.0,0.0,0.0,0.0,2017-10-11 17:55:00
164782,2017-10-11,OO,20304,OO,N418SW,4697,10135,1013503,30135,11433,31295,DTW,1235,-5.0,1416.0,-13.0,0.0,0.0,0.0,2017-10-11 12:35:00
164895,2017-10-11,OO,20304,OO,N448SW,4489,10135,1013503,30135,11433,31295,DTW,0556,-4.0,740.0,-10.0,0.0,0.0,0.0,2017-10-11 05:56:00
165553,2017-10-11,OO,20304,OO,N783CA,4480,10135,1013503,30135,11433,31295,DTW,1816,41.0,2005.0,40.0,0.0,0.0,0.0,2017-10-11 18:16:00
166157,2017-10-11,OO,20304,OO,N928EV,5284,10135,1013503,30135,13930,30977,ORD,1011,-9.0,1138.0,4.0,0.0,0.0,0.0,2017-10-11 10:11:00
166164,2017-10-11,OO,20304,OO,N929EV,5188,10135,1013503,30135,13930,30977,ORD,1739,9.0,1909.0,24.0,0.0,0.0,0.0,2017-10-11 17:39:00
166420,2017-10-11,OO,20304,OO,N982SW,5187,10135,1013503,30135,13930,30977,ORD,0628,-2.0,800.0,15.0,0.0,0.0,0.0,2017-10-11 06:28:00
178663,2017-10-12,DL,19790,DL,N987DN,708,10135,1013503,30135,10397,30397,ATL,0558,-2.0,757.0,-5.0,0.0,0.0,0.0,2017-10-12 05:58:00
179073,2017-10-12,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,0711,1096.0,919.0,1098.0,0.0,1096.0,0.0,2017-10-12 07:11:00
179201,2017-10-12,EV,20366,EV,N166PQ,5301,10135,1013503,30135,10397,30397,ATL,1838,39.0,2031.0,27.0,0.0,0.0,0.0,2017-10-12 18:38:00
181351,2017-10-12,OO,20304,OO,N487CA,4697,10135,1013503,30135,11433,31295,DTW,1423,103.0,1602.0,93.0,0.0,0.0,0.0,2017-10-12 14:23:00
181903,2017-10-12,OO,20304,OO,N783CA,4489,10135,1013503,30135,11433,31295,DTW,0550,-10.0,741.0,-9.0,0.0,0.0,0.0,2017-10-12 05:50:00
182454,2017-10-12,OO,20304,OO,N919EV,4480,10135,1013503,30135,11433,31295,DTW,1735,0.0,1922.0,-3.0,0.0,0.0,0.0,2017-10-12 17:35:00
182526,2017-10-12,OO,20304,OO,N929EV,5284,10135,1013503,30135,13930,30977,ORD,1120,60.0,1229.0,55.0,0.0,0.0,0.0,2017-10-12 11:20:00
182675,2017-10-12,OO,20304,OO,N956SW,5188,10135,1013503,30135,13930,30977,ORD,1728,-2.0,1843.0,-2.0,0.0,0.0,0.0,2017-10-12 17:28:00
182758,2017-10-12,OO,20304,OO,N978SW,5187,10135,1013503,30135,13930,30977,ORD,0625,-5.0,748.0,3.0,0.0,0.0,0.0,2017-10-12 06:25:00
194597,2017-10-13,DL,19790,DL,N950AT,708,10135,1013503,30135,10397,30397,ATL,0601,1.0,810.0,8.0,0.0,0.0,0.0,2017-10-13 06:01:00
195646,2017-10-13,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1251,-4.0,1452.0,-9.0,0.0,0.0,0.0,2017-10-13 12:51:00
195654,2017-10-13,EV,20366,EV,N197PQ,5301,10135,1013503,30135,10397,30397,ATL,1957,118.0,2151.0,107.0,0.0,0.0,0.0,2017-10-13 19:57:00
197595,2017-10-13,OO,20304,OO,N443SW,4480,10135,1013503,30135,11433,31295,DTW,1759,24.0,1938.0,13.0,0.0,0.0,0.0,2017-10-13 17:59:00
197911,2017-10-13,OO,20304,OO,N679SA,5284,10135,1013503,30135,13930,30977,ORD,1011,-9.0,1118.0,-16.0,0.0,0.0,0.0,2017-10-13 10:11:00
198578,2017-10-13,OO,20304,OO,N886AS,4697,10135,1013503,30135,11433,31295,DTW,1355,75.0,1529.0,60.0,0.0,0.0,0.0,2017-10-13 13:55:00
198942,2017-10-13,OO,20304,OO,N932SW,5187,10135,1013503,30135,13930,30977,ORD,0625,-5.0,729.0,-16.0,0.0,0.0,0.0,2017-10-13 06:25:00
198964,2017-10-13,OO,20304,OO,N936SW,4489,10135,1013503,30135,11433,31295,DTW,0555,-5.0,748.0,-2.0,0.0,0.0,0.0,2017-10-13 05:55:00
199175,2017-10-13,OO,20304,OO,N982SW,5188,10135,1013503,30135,13930,30977,ORD,1722,-8.0,1829.0,-16.0,0.0,0.0,0.0,2017-10-13 17:22:00
209422,2017-10-14,DL,19790,DL,N926AT,708,10135,1013503,30135,10397,30397,ATL,0645,0.0,853.0,1.0,0.0,0.0,0.0,2017-10-14 06:45:00
210418,2017-10-14,EV,20366,EV,N582CA,5371,10135,1013503,30135,10397,30397,ATL,1351,-9.0,1552.0,-17.0,0.0,0.0,0.0,2017-10-14 13:51:00
212006,2017-10-14,OO,20304,OO,N445SW,4480,10135,1013503,30135,11433,31295,DTW,1752,17.0,1934.0,11.0,0.0,0.0,0.0,2017-10-14 17:52:00
212725,2017-10-14,OO,20304,OO,N886AS,4489,10135,1013503,30135,11433,31295,DTW,0855,-10.0,1027.0,-23.0,0.0,0.0,0.0,2017-10-14 08:55:00
213016,2017-10-14,OO,20304,OO,N943SW,5187,10135,1013503,30135,13930,30977,ORD,0616,-14.0,802.0,17.0,0.0,0.0,0.0,2017-10-14 06:16:00
213087,2017-10-14,OO,20304,OO,N960SW,5188,10135,1013503,30135,13930,30977,ORD,2243,323.0,2352.0,317.0,0.0,232.0,0.0,2017-10-14 22:43:00
223307,2017-10-15,DL,19790,DL,N950AT,708,10135,1013503,30135,10397,30397,ATL,0557,-3.0,748.0,-14.0,0.0,0.0,0.0,2017-10-15 05:57:00
224305,2017-10-15,EV,20366,EV,N197PQ,5301,10135,1013503,30135,10397,30397,ATL,1800,0.0,2014.0,9.0,0.0,0.0,0.0,2017-10-15 18:00:00
224382,2017-10-15,EV,20366,EV,N538CA,5371,10135,1013503,30135,10397,30397,ATL,1250,-5.0,1454.0,-7.0,0.0,0.0,0.0,2017-10-15 12:50:00
226151,2017-10-15,OO,20304,OO,N445SW,4697,10135,1013503,30135,11433,31295,DTW,1246,6.0,1429.0,0.0,0.0,0.0,0.0,2017-10-15 12:46:00
227308,2017-10-15,OO,20304,OO,N920SW,5188,10135,1013503,30135,13930,30977,ORD,1718,-2.0,1823.0,-12.0,0.0,0.0,0.0,2017-10-15 17:18:00
227398,2017-10-15,OO,20304,OO,N932SW,5187,10135,1013503,30135,13930,30977,ORD,1051,261.0,1527.0,0.0,0.0,0.0,0.0,2017-10-15 10:51:00
227520,2017-10-15,OO,20304,OO,N953SW,4480,10135,1013503,30135,11433,31295,DTW,1755,20.0,1932.0,7.0,0.0,0.0,0.0,2017-10-15 17:55:00
238866,2017-10-16,DL,19790,DL,N933AT,708,10135,1013503,30135,10397,30397,ATL,0600,0.0,803.0,1.0,0.0,0.0,0.0,2017-10-16 06:00:00
239859,2017-10-16,EV,20366,EV,N132EV,5371,10135,1013503,30135,10397,30397,ATL,1249,-6.0,1456.0,-5.0,0.0,0.0,0.0,2017-10-16 12:49:00
240212,2017-10-16,EV,20366,EV,N200PQ,5301,10135,1013503,30135,10397,30397,ATL,1749,-10.0,1959.0,-5.0,0.0,0.0,0.0,2017-10-16 17:49:00
243085,2017-10-16,OO,20304,OO,N886AS,4480,10135,1013503,30135,11433,31295,DTW,1739,4.0,1928.0,3.0,0.0,0.0,0.0,2017-10-16 17:39:00
243113,2017-10-16,OO,20304,OO,N8932C,4489,10135,1013503,30135,11433,31295,DTW,0558,-2.0,756.0,6.0,0.0,0.0,0.0,2017-10-16 05:58:00
243124,2017-10-16,OO,20304,OO,N8965E,4697,10135,1013503,30135,11433,31295,DTW,1229,-11.0,1424.0,-5.0,0.0,0.0,0.0,2017-10-16 12:29:00
243211,2017-10-16,OO,20304,OO,N905SW,5187,10135,1013503,30135,13930,30977,ORD,0643,13.0,754.0,9.0,0.0,0.0,0.0,2017-10-16 06:43:00
243347,2017-10-16,OO,20304,OO,N918SW,5188,10135,1013503,30135,13930,30977,ORD,1721,-9.0,1825.0,-20.0,0.0,0.0,0.0,2017-10-16 17:21:00
243543,2017-10-16,OO,20304,OO,N946SW,5284,10135,1013503,30135,13930,30977,ORD,1007,-13.0,1123.0,-11.0,0.0,0.0,0.0,2017-10-16 10:07:00
255712,2017-10-17,DL,19790,DL,N994AT,708,10135,1013503,30135,10397,30397,ATL,0555,-5.0,757.0,-5.0,0.0,0.0,0.0,2017-10-17 05:55:00
255907,2017-10-17,EV,20366,EV,N132EV,5301,10135,1013503,30135,10397,30397,ATL,1754,-5.0,1957.0,-7.0,0.0,0.0,0.0,2017-10-17 17:54:00
255948,2017-10-17,EV,20366,EV,N137EV,5371,10135,1013503,30135,10397,30397,ATL,1304,9.0,1500.0,-1.0,0.0,0.0,0.0,2017-10-17 13:04:00
258328,2017-10-17,OO,20304,OO,N675BR,4489,10135,1013503,30135,11433,31295,DTW,0558,-2.0,734.0,-16.0,0.0,0.0,0.0,2017-10-17 05:58:00
258908,2017-10-17,OO,20304,OO,N868CA,4480,10135,1013503,30135,11433,31295,DTW,1759,24.0,1934.0,9.0,0.0,0.0,0.0,2017-10-17 17:59:00
258929,2017-10-17,OO,20304,OO,N873AS,4697,10135,1013503,30135,11433,31295,DTW,1242,2.0,1428.0,-1.0,0.0,0.0,0.0,2017-10-17 12:42:00
259300,2017-10-17,OO,20304,OO,N925SW,5284,10135,1013503,30135,13930,30977,ORD,1019,-1.0,1134.0,0.0,0.0,0.0,0.0,2017-10-17 10:19:00
259562,2017-10-17,OO,20304,OO,N978SW,5188,10135,1013503,30135,13930,30977,ORD,1725,-5.0,1815.0,-30.0,0.0,0.0,0.0,2017-10-17 17:25:00
259590,2017-10-17,OO,20304,OO,N983SW,5187,10135,1013503,30135,13930,30977,ORD,0626,-4.0,742.0,-3.0,0.0,0.0,0.0,2017-10-17 06:26:00
271493,2017-10-18,DL,19790,DL,N987AT,708,10135,1013503,30135,10397,30397,ATL,0600,0.0,759.0,-3.0,0.0,0.0,0.0,2017-10-18 06:00:00
272126,2017-10-18,EV,20366,EV,N200PQ,5301,10135,1013503,30135,10397,30397,ATL,1751,-8.0,1952.0,-12.0,0.0,0.0,0.0,2017-10-18 17:51:00
272208,2017-10-18,EV,20366,EV,N538CA,5371,10135,1013503,30135,10397,30397,ATL,1253,-2.0,1456.0,-5.0,0.0,0.0,0.0,2017-10-18 12:53:00
273978,2017-10-18,OO,20304,OO,N452SW,4480,10135,1013503,30135,11433,31295,DTW,1727,-8.0,1921.0,-4.0,0.0,0.0,0.0,2017-10-18 17:27:00
274103,2017-10-18,OO,20304,OO,N506CA,4697,10135,1013503,30135,11433,31295,DTW,1235,-5.0,1405.0,-24.0,0.0,0.0,0.0,2017-10-18 12:35:00
274828,2017-10-18,OO,20304,OO,N868CA,4489,10135,1013503,30135,11433,31295,DTW,0549,-11.0,746.0,-4.0,0.0,0.0,0.0,2017-10-18 05:49:00
275188,2017-10-18,OO,20304,OO,N923SW,5284,10135,1013503,30135,13930,30977,ORD,1013,-7.0,1108.0,-26.0,0.0,0.0,0.0,2017-10-18 10:13:00
275283,2017-10-18,OO,20304,OO,N937SW,5187,10135,1013503,30135,13930,30977,ORD,0621,-9.0,729.0,-16.0,0.0,0.0,0.0,2017-10-18 06:21:00
275290,2017-10-18,OO,20304,OO,N938SW,5188,10135,1013503,30135,13930,30977,ORD,1713,-17.0,1811.0,-34.0,0.0,0.0,0.0,2017-10-18 17:13:00
287777,2017-10-19,DL,19790,DL,N991AT,708,10135,1013503,30135,10397,30397,ATL,0557,-3.0,752.0,-10.0,0.0,0.0,0.0,2017-10-19 05:57:00
288035,2017-10-19,EV,20366,EV,N134EV,5301,10135,1013503,30135,10397,30397,ATL,1805,6.0,2007.0,3.0,0.0,0.0,0.0,2017-10-19 18:05:00
288371,2017-10-19,EV,20366,EV,N200PQ,5371,10135,1013503,30135,10397,30397,ATL,1254,-1.0,1444.0,-17.0,0.0,0.0,0.0,2017-10-19 12:54:00
290492,2017-10-19,OO,20304,OO,N601XJ,4480,10135,1013503,30135,11433,31295,DTW,1731,-4.0,1915.0,-10.0,0.0,0.0,0.0,2017-10-19 17:31:00
290620,2017-10-19,OO,20304,OO,N679SA,5188,10135,1013503,30135,13930,30977,ORD,1720,-10.0,1841.0,-4.0,0.0,0.0,0.0,2017-10-19 17:20:00
291477,2017-10-19,OO,20304,OO,N913EV,4489,10135,1013503,30135,11433,31295,DTW,0555,-5.0,736.0,-14.0,0.0,0.0,0.0,2017-10-19 05:55:00
291489,2017-10-19,OO,20304,OO,N914EV,4697,10135,1013503,30135,11433,31295,DTW,1233,-7.0,1431.0,2.0,0.0,0.0,0.0,2017-10-19 12:33:00
291527,2017-10-19,OO,20304,OO,N917SW,5284,10135,1013503,30135,13930,30977,ORD,1013,-7.0,1118.0,-16.0,0.0,0.0,0.0,2017-10-19 10:13:00
291864,2017-10-19,OO,20304,OO,N982SW,5187,10135,1013503,30135,13930,30977,ORD,0620,-10.0,721.0,-24.0,0.0,0.0,0.0,2017-10-19 06:20:00
304108,2017-10-20,DL,19790,DL,N986AT,708,10135,1013503,30135,10397,30397,ATL,0603,3.0,808.0,6.0,0.0,0.0,0.0,2017-10-20 06:03:00
304444,2017-10-20,EV,20366,EV,N136EV,5371,10135,1013503,30135,10397,30397,ATL,1246,-9.0,1446.0,-15.0,0.0,0.0,0.0,2017-10-20 12:46:00
304446,2017-10-20,EV,20366,EV,N137EV,5301,10135,1013503,30135,10397,30397,ATL,1808,9.0,2018.0,14.0,0.0,0.0,0.0,2017-10-20 18:08:00
306718,2017-10-20,OO,20304,OO,N445SW,4697,10135,1013503,30135,11433,31295,DTW,1232,-8.0,1419.0,-10.0,0.0,0.0,0.0,2017-10-20 12:32:00
306769,2017-10-20,OO,20304,OO,N455CA,4480,10135,1013503,30135,11433,31295,DTW,1732,-3.0,1909.0,-16.0,0.0,0.0,0.0,2017-10-20 17:32:00
306914,2017-10-20,OO,20304,OO,N601XJ,4489,10135,1013503,30135,11433,31295,DTW,0556,-4.0,743.0,-7.0,0.0,0.0,0.0,2017-10-20 05:56:00
307945,2017-10-20,OO,20304,OO,N917SW,5187,10135,1013503,30135,13930,30977,ORD,0628,-2.0,737.0,-8.0,0.0,0.0,0.0,2017-10-20 06:28:00
308185,2017-10-20,OO,20304,OO,N960SW,5188,10135,1013503,30135,13930,30977,ORD,1725,-5.0,1830.0,-15.0,0.0,0.0,0.0,2017-10-20 17:25:00
308221,2017-10-20,OO,20304,OO,N967SW,5284,10135,1013503,30135,13930,30977,ORD,1016,-4.0,1116.0,-18.0,0.0,0.0,0.0,2017-10-20 10:16:00
318969,2017-10-21,DL,19790,DL,N978AT,708,10135,1013503,30135,10397,30397,ATL,0645,0.0,843.0,-9.0,0.0,0.0,0.0,2017-10-21 06:45:00
319319,2017-10-21,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1358,-2.0,1550.0,-19.0,0.0,0.0,0.0,2017-10-21 13:58:00
321615,2017-10-21,OO,20304,OO,N779CA,4489,10135,1013503,30135,11433,31295,DTW,0858,-7.0,1035.0,-15.0,0.0,0.0,0.0,2017-10-21 08:58:00
321861,2017-10-21,OO,20304,OO,N8932C,4480,10135,1013503,30135,11433,31295,DTW,1731,-4.0,1903.0,-20.0,0.0,0.0,0.0,2017-10-21 17:31:00
322054,2017-10-21,OO,20304,OO,N926SW,5188,10135,1013503,30135,13930,30977,ORD,1723,3.0,1821.0,-14.0,0.0,0.0,0.0,2017-10-21 17:23:00
322087,2017-10-21,OO,20304,OO,N932SW,5187,10135,1013503,30135,13930,30977,ORD,0705,35.0,808.0,23.0,0.0,0.0,0.0,2017-10-21 07:05:00
332827,2017-10-22,DL,19790,DL,N992AT,708,10135,1013503,30135,10397,30397,ATL,0559,-1.0,801.0,-1.0,0.0,0.0,0.0,2017-10-22 05:59:00
333195,2017-10-22,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1248,-7.0,1459.0,-2.0,0.0,0.0,0.0,2017-10-22 12:48:00
333296,2017-10-22,EV,20366,EV,N166PQ,5301,10135,1013503,30135,10397,30397,ATL,1755,-5.0,2002.0,-3.0,0.0,0.0,0.0,2017-10-22 17:55:00
335157,2017-10-22,OO,20304,OO,N429SW,4697,10135,1013503,30135,11433,31295,DTW,1231,-9.0,1429.0,0.0,0.0,0.0,0.0,2017-10-22 12:31:00
336205,2017-10-22,OO,20304,OO,N905EV,5187,10135,1013503,30135,13930,30977,ORD,0625,-5.0,730.0,-15.0,0.0,0.0,0.0,2017-10-22 06:25:00
336319,2017-10-22,OO,20304,OO,N915SW,5188,10135,1013503,30135,13930,30977,ORD,1820,60.0,1926.0,51.0,0.0,0.0,0.0,2017-10-22 18:20:00
336575,2017-10-22,OO,20304,OO,N953SW,4480,10135,1013503,30135,11433,31295,DTW,1725,-10.0,1900.0,-25.0,0.0,0.0,0.0,2017-10-22 17:25:00
348623,2017-10-23,DL,19790,DL,N988DN,708,10135,1013503,30135,10397,30397,ATL,0556,-4.0,757.0,-5.0,0.0,0.0,0.0,2017-10-23 05:56:00
348899,2017-10-23,EV,20366,EV,N135EV,5301,10135,1013503,30135,10397,30397,ATL,1815,16.0,2025.0,21.0,0.0,0.0,0.0,2017-10-23 18:15:00
349028,2017-10-23,EV,20366,EV,N147PQ,5371,10135,1013503,30135,10397,30397,ATL,1304,9.0,1510.0,9.0,0.0,0.0,0.0,2017-10-23 13:04:00
351131,2017-10-23,OO,20304,OO,N445SW,4480,10135,1013503,30135,11433,31295,DTW,1815,40.0,1952.0,27.0,0.0,0.0,0.0,2017-10-23 18:15:00
351418,2017-10-23,OO,20304,OO,N659BR,4697,10135,1013503,30135,11433,31295,DTW,1234,-6.0,1402.0,-27.0,0.0,0.0,0.0,2017-10-23 12:34:00
352330,2017-10-23,OO,20304,OO,N917EV,4489,10135,1013503,30135,11433,31295,DTW,0557,-3.0,739.0,-11.0,0.0,0.0,0.0,2017-10-23 05:57:00
352390,2017-10-23,OO,20304,OO,N923SW,5187,10135,1013503,30135,13930,30977,ORD,0625,-5.0,719.0,-26.0,0.0,0.0,0.0,2017-10-23 06:25:00
352459,2017-10-23,OO,20304,OO,N930SW,5284,10135,1013503,30135,13930,30977,ORD,1014,-6.0,1115.0,-19.0,0.0,0.0,0.0,2017-10-23 10:14:00
352654,2017-10-23,OO,20304,OO,N964SW,5188,10135,1013503,30135,13930,30977,ORD,1717,-13.0,1822.0,-23.0,0.0,0.0,0.0,2017-10-23 17:17:00
363779,2017-10-24,DL,19790,DL,N926AT,708,10135,1013503,30135,10397,30397,ATL,0556,-4.0,801.0,-1.0,0.0,0.0,0.0,2017-10-24 05:56:00
364898,2017-10-24,EV,20366,EV,N153PQ,5371,10135,1013503,30135,10397,30397,ATL,1252,-3.0,1456.0,-5.0,0.0,0.0,0.0,2017-10-24 12:52:00
365243,2017-10-24,EV,20366,EV,N718EV,5301,10135,1013503,30135,10397,30397,ATL,1751,-8.0,2003.0,-1.0,0.0,0.0,0.0,2017-10-24 17:51:00
366968,2017-10-24,OO,20304,OO,N496CA,4480,10135,1013503,30135,11433,31295,DTW,1729,-6.0,1913.0,-12.0,0.0,0.0,0.0,2017-10-24 17:29:00
367148,2017-10-24,OO,20304,OO,N702BR,4697,10135,1013503,30135,11433,31295,DTW,1237,-3.0,1424.0,-5.0,0.0,0.0,0.0,2017-10-24 12:37:00
367462,2017-10-24,OO,20304,OO,N781CA,4489,10135,1013503,30135,11433,31295,DTW,0555,-5.0,747.0,-3.0,0.0,0.0,0.0,2017-10-24 05:55:00
367964,2017-10-24,OO,20304,OO,N917SW,5188,10135,1013503,30135,13930,30977,ORD,1737,7.0,1838.0,-7.0,0.0,0.0,0.0,2017-10-24 17:37:00
368125,2017-10-24,OO,20304,OO,N943SW,5187,10135,1013503,30135,13930,30977,ORD,0623,-7.0,731.0,-14.0,0.0,0.0,0.0,2017-10-24 06:23:00
368310,2017-10-24,OO,20304,OO,N983SW,5284,10135,1013503,30135,13930,30977,ORD,1017,-3.0,1126.0,-8.0,0.0,0.0,0.0,2017-10-24 10:17:00
379047,2017-10-25,DL,19790,DL,N906AT,708,10135,1013503,30135,10397,30397,ATL,0556,-4.0,800.0,-2.0,0.0,0.0,0.0,2017-10-25 05:56:00
380405,2017-10-25,EV,20366,EV,N146PQ,5301,10135,1013503,30135,10397,30397,ATL,1749,-10.0,1951.0,-13.0,0.0,0.0,0.0,2017-10-25 17:49:00
380594,2017-10-25,EV,20366,EV,N186PQ,5371,10135,1013503,30135,10397,30397,ATL,1343,48.0,1548.0,47.0,0.0,0.0,0.0,2017-10-25 13:43:00
383058,2017-10-25,OO,20304,OO,N781CA,4697,10135,1013503,30135,11433,31295,DTW,1308,28.0,1454.0,25.0,0.0,0.0,0.0,2017-10-25 13:08:00
383311,2017-10-25,OO,20304,OO,N886AS,4489,10135,1013503,30135,11433,31295,DTW,0549,-11.0,742.0,-8.0,0.0,0.0,0.0,2017-10-25 05:49:00
383333,2017-10-25,OO,20304,OO,N8923A,4480,10135,1013503,30135,11433,31295,DTW,1730,-5.0,1912.0,-13.0,0.0,0.0,0.0,2017-10-25 17:30:00
383437,2017-10-25,OO,20304,OO,N905SW,5284,10135,1013503,30135,13930,30977,ORD,1012,-8.0,1119.0,-15.0,0.0,0.0,0.0,2017-10-25 10:12:00
383662,2017-10-25,OO,20304,OO,N929SW,5188,10135,1013503,30135,13930,30977,ORD,1730,0.0,1829.0,-16.0,0.0,0.0,0.0,2017-10-25 17:30:00
383910,2017-10-25,OO,20304,OO,N982SW,5187,10135,1013503,30135,13930,30977,ORD,0620,-10.0,719.0,-26.0,0.0,0.0,0.0,2017-10-25 06:20:00
395782,2017-10-26,DL,19790,DL,N955AT,708,10135,1013503,30135,10397,30397,ATL,0555,-5.0,753.0,-9.0,0.0,0.0,0.0,2017-10-26 05:55:00
396537,2017-10-26,EV,20366,EV,N146PQ,5371,10135,1013503,30135,10397,30397,ATL,1247,-8.0,1436.0,-25.0,0.0,0.0,0.0,2017-10-26 12:47:00
396737,2017-10-26,EV,20366,EV,N186PQ,5301,10135,1013503,30135,10397,30397,ATL,1825,26.0,2033.0,29.0,0.0,0.0,0.0,2017-10-26 18:25:00
398964,2017-10-26,OO,20304,OO,N659BR,4489,10135,1013503,30135,11433,31295,DTW,0553,-7.0,722.0,-28.0,0.0,0.0,0.0,2017-10-26 05:53:00
399773,2017-10-26,OO,20304,OO,N906SW,4480,10135,1013503,30135,11433,31295,DTW,1737,2.0,1927.0,2.0,0.0,0.0,0.0,2017-10-26 17:37:00
399776,2017-10-26,OO,20304,OO,N907EV,5187,10135,1013503,30135,13930,30977,ORD,0622,-8.0,759.0,14.0,0.0,0.0,0.0,2017-10-26 06:22:00
399869,2017-10-26,OO,20304,OO,N916EV,4697,10135,1013503,30135,11433,31295,DTW,1234,-6.0,1430.0,1.0,0.0,0.0,0.0,2017-10-26 12:34:00
399984,2017-10-26,OO,20304,OO,N929SW,5188,10135,1013503,30135,13930,30977,ORD,1722,-8.0,1844.0,-1.0,0.0,0.0,0.0,2017-10-26 17:22:00
400113,2017-10-26,OO,20304,OO,N954SW,5284,10135,1013503,30135,13930,30977,ORD,1015,-5.0,1128.0,-6.0,0.0,0.0,0.0,2017-10-26 10:15:00
412275,2017-10-27,DL,19790,DL,N965AT,708,10135,1013503,30135,10397,30397,ATL,0557,-3.0,801.0,-1.0,0.0,0.0,0.0,2017-10-27 05:57:00
413099,2017-10-27,EV,20366,EV,N181PQ,5371,10135,1013503,30135,10397,30397,ATL,1247,-8.0,1447.0,-14.0,0.0,0.0,0.0,2017-10-27 12:47:00
413131,2017-10-27,EV,20366,EV,N200PQ,5301,10135,1013503,30135,10397,30397,ATL,1814,15.0,2027.0,23.0,0.0,15.0,0.0,2017-10-27 18:14:00
415134,2017-10-27,OO,20304,OO,N465SW,5188,10135,1013503,30135,13930,30977,ORD,1749,19.0,1853.0,8.0,0.0,0.0,0.0,2017-10-27 17:49:00
415319,2017-10-27,OO,20304,OO,N652BR,5187,10135,1013503,30135,13930,30977,ORD,0623,-7.0,747.0,2.0,0.0,0.0,0.0,2017-10-27 06:23:00
415324,2017-10-27,OO,20304,OO,N659BR,4697,10135,1013503,30135,11433,31295,DTW,1231,-9.0,1407.0,-22.0,0.0,0.0,0.0,2017-10-27 12:31:00
416100,2017-10-27,OO,20304,OO,N903EV,5284,10135,1013503,30135,13930,30977,ORD,1015,-5.0,1125.0,-9.0,0.0,0.0,0.0,2017-10-27 10:15:00
416293,2017-10-27,OO,20304,OO,N920EV,4480,10135,1013503,30135,11433,31295,DTW,1809,34.0,1945.0,20.0,0.0,0.0,0.0,2017-10-27 18:09:00
416400,2017-10-27,OO,20304,OO,N935SW,4489,10135,1013503,30135,11433,31295,DTW,0550,-10.0,724.0,-26.0,0.0,0.0,0.0,2017-10-27 05:50:00
427196,2017-10-28,DL,19790,DL,N965AT,708,10135,1013503,30135,10397,30397,ATL,0642,-3.0,858.0,6.0,0.0,0.0,0.0,2017-10-28 06:42:00
427780,2017-10-28,EV,20366,EV,N200PQ,5371,10135,1013503,30135,10397,30397,ATL,1352,-8.0,1619.0,10.0,0.0,0.0,0.0,2017-10-28 13:52:00
429440,2017-10-28,OO,20304,OO,N447SW,4480,10135,1013503,30135,11433,31295,DTW,1734,-1.0,1912.0,-11.0,0.0,0.0,0.0,2017-10-28 17:34:00
429505,2017-10-28,OO,20304,OO,N471CA,5188,10135,1013503,30135,13930,30977,ORD,1710,-10.0,1817.0,-18.0,0.0,0.0,0.0,2017-10-28 17:10:00
430285,2017-10-28,OO,20304,OO,N914EV,4489,10135,1013503,30135,11433,31295,DTW,0857,-8.0,1031.0,-19.0,0.0,0.0,0.0,2017-10-28 08:57:00
430455,2017-10-28,OO,20304,OO,N941SW,5187,10135,1013503,30135,13930,30977,ORD,0620,-10.0,737.0,-8.0,0.0,0.0,0.0,2017-10-28 06:20:00
440742,2017-10-29,DL,19790,DL,N981AT,708,10135,1013503,30135,10397,30397,ATL,0556,-4.0,800.0,-2.0,0.0,0.0,0.0,2017-10-29 05:56:00
441019,2017-10-29,EV,20366,EV,N132EV,5301,10135,1013503,30135,10397,30397,ATL,1750,-10.0,2006.0,1.0,0.0,0.0,0.0,2017-10-29 17:50:00
441368,2017-10-29,EV,20366,EV,N538CA,5371,10135,1013503,30135,10397,30397,ATL,1254,-1.0,1521.0,20.0,0.0,0.0,0.0,2017-10-29 12:54:00
443135,2017-10-29,OO,20304,OO,N447SW,4480,10135,1013503,30135,11433,31295,DTW,1743,9.0,1924.0,0.0,0.0,0.0,0.0,2017-10-29 17:43:00
443350,2017-10-29,OO,20304,OO,N659BR,4697,10135,1013503,30135,11433,31295,DTW,1240,0.0,1413.0,-16.0,0.0,0.0,0.0,2017-10-29 12:40:00
